text,date,char,sentiment,polarity,subjectivity,timestamp,Preprocess
"RT @IamIamerna: We SALUTE to a legend, who fulfilled his life's mission to the very end,
SANDOR FUCKING CLEGANE, FIRST OF HIS NAME, FATHER…",05/14/2019,Sandor Clegane,Neg,-0.04999999999999999,0.4777777777777778,05/14/2019 23:38:51,rt iamiamerna we salute to legend who fulfilled his life mission to the very end sandor fucking clegane first of his name father
RT @ShubhraDalakoti: Cersei walking past The Hound and The Mountain #GameofThrones https://t.co/CAyCnBuUcT,05/14/2019,Sandor Clegane,Neg,-0.25,0.25,05/14/2019 23:38:39,rt shubhradalakoti cersei walking past the hound and the mountain gameofthrones http co caycnbuuct
RT @phonoxide: cersei walking past the hound and the mountain  #gameofthrones https://t.co/118uvJ7eaa,05/14/2019,Sandor Clegane,Neg,-0.25,0.25,05/14/2019 23:38:33,rt phonoxide cersei walking past the hound and the mountain gameofthrones http co 118uvj7eaa
RT @ShubhraDalakoti: Cersei walking past The Hound and The Mountain #GameofThrones https://t.co/CAyCnBuUcT,05/14/2019,Sandor Clegane,Neg,-0.25,0.25,05/14/2019 23:38:33,rt shubhradalakoti cersei walking past the hound and the mountain gameofthrones http co caycnbuuct
"This was my favorite scene of the latest episode of #GameOfThrones 

A truly dynamic duo, best of the best, brought… https://t.co/EICY9v6xof",05/14/2019,Sandor Clegane,Pos,0.6,0.5333333333333332,05/14/2019 23:38:13,this wa my favorite scene of the latest episode of gameofthrones truly dynamic duo best of the best brought http co eicy9v6xof
RT @sarah_hartman22: Cersei said “I’m just gonna....I’m     gon—sorry just gonna squeeeze past here real quick thaaaank you” to the Hound &amp;…,05/14/2019,Sandor Clegane,Pos,0.125,0.5,05/14/2019 23:38:12,rt sarah_hartman22 cersei said m just gonna m gon sorry just gonna squeeeze past here real quick thaaaank you to the hound amp
"RT @LordSnow: ""Sandor, thank you.""

RIP Sandor Clegane, best known as The Hound 🐶 #GameOfThrones https://t.co/5wEVG0bvGe",05/14/2019,Sandor Clegane,Pos,1.0,0.3,05/14/2019 23:38:05,rt lordsnow sandor thank you rip sandor clegane best known a the hound gameofthrones http co 5wevg0bvge
RT @ShubhraDalakoti: Cersei walking past The Hound and The Mountain #GameofThrones https://t.co/CAyCnBuUcT,05/14/2019,Sandor Clegane,Neg,-0.25,0.25,05/14/2019 23:38:00,rt shubhradalakoti cersei walking past the hound and the mountain gameofthrones http co caycnbuuct
RT @sarah_hartman22: Cersei said “I’m just gonna....I’m     gon—sorry just gonna squeeeze past here real quick thaaaank you” to the Hound &amp;…,05/14/2019,Sandor Clegane,Pos,0.125,0.5,05/14/2019 23:37:58,rt sarah_hartman22 cersei said m just gonna m gon sorry just gonna squeeeze past here real quick thaaaank you to the hound amp
Shitting my pants off watching episode 5 of #GameOfThrones when the hound and the mountain fought. Dont care about… https://t.co/SAfE8UvNQ1,05/14/2019,Sandor Clegane,Neu,0.0,0.0,05/14/2019 23:37:58,shitting my pant off watching episode 5 of gameofthrones when the hound and the mountain fought dont care about http co safe8uvnq1
"RT @rvbiari: the hound: 😡
the mountain: 👿 
cersei: https://t.co/zJWBuYVo5V",05/14/2019,Sandor Clegane,Neu,0.0,0.0,05/14/2019 23:37:52,rt rvbiari the hound the mountain cersei http co zjwbuyvo5v
"@raemlpz Also, the juxtaposition b/w the Hound and Arya's storylines is greatly symbolic! (This part though: 🐉🔥🏃‍♀️… https://t.co/zqtAW7MbFJ",05/14/2019,Sandor Clegane,Pos,1.0,0.75,05/14/2019 23:37:49,raemlpz also the juxtaposition w the hound and arya storyline is greatly symbolic this part though http co zqtaw7mbfj
RT @sarah_hartman22: Cersei said “I’m just gonna....I’m     gon—sorry just gonna squeeeze past here real quick thaaaank you” to the Hound &amp;…,05/14/2019,Sandor Clegane,Pos,0.125,0.5,05/14/2019 23:37:47,rt sarah_hartman22 cersei said m just gonna m gon sorry just gonna squeeeze past here real quick thaaaank you to the hound amp
RT @ShubhraDalakoti: Cersei walking past The Hound and The Mountain #GameofThrones https://t.co/CAyCnBuUcT,05/14/2019,Sandor Clegane,Neg,-0.25,0.25,05/14/2019 23:37:44,rt shubhradalakoti cersei walking past the hound and the mountain gameofthrones http co caycnbuuct
@Elle_Ho @anniemais @the_k_mada They better do something crazy amazing for this last episode because I need a stand… https://t.co/1uuIbcXr5y,05/14/2019,Sandor Clegane,Pos,0.12500000000000003,0.5916666666666667,05/14/2019 23:37:30,elle_ho anniemais the_k_mada they better do something crazy amazing for this last episode because need stand http co 1uuibcxr5y
@DanaSchwartzzz The Fox and the Hound,05/14/2019,Sandor Clegane,Neu,0.0,0.0,05/14/2019 23:37:30,danaschwartzzz the fox and the hound
@DanaSchwartzzz Fox and the hound,05/14/2019,Sandor Clegane,Neu,0.0,0.0,05/14/2019 23:37:30,danaschwartzzz fox and the hound
RT @sarah_hartman22: Cersei said “I’m just gonna....I’m     gon—sorry just gonna squeeeze past here real quick thaaaank you” to the Hound &amp;…,05/14/2019,Sandor Clegane,Pos,0.125,0.5,05/14/2019 23:37:29,rt sarah_hartman22 cersei said m just gonna m gon sorry just gonna squeeeze past here real quick thaaaank you to the hound amp
"RT @PatriotCheese: Cersi walking pass the Mountain and the Hound like
#GameofThrones https://t.co/mKZtlBKdHb",05/14/2019,Sandor Clegane,Neu,0.0,0.0,05/14/2019 23:37:23,rt patriotcheese cersi walking pas the mountain and the hound like gameofthrones http co mkztlbkdhb
"RT @IamIamerna: We SALUTE to a legend, who fulfilled his life's mission to the very end,
SANDOR FUCKING CLEGANE, FIRST OF HIS NAME, FATHER…",05/14/2019,Sandor Clegane,Neg,-0.04999999999999999,0.4777777777777778,05/14/2019 23:37:17,rt iamiamerna we salute to legend who fulfilled his life mission to the very end sandor fucking clegane first of his name father
RT @ShubhraDalakoti: Cersei walking past The Hound and The Mountain #GameofThrones https://t.co/CAyCnBuUcT,05/14/2019,Sandor Clegane,Neg,-0.25,0.25,05/14/2019 23:36:56,rt shubhradalakoti cersei walking past the hound and the mountain gameofthrones http co caycnbuuct
"RT @stormbornjedi: characters we lost tonight:

-cersei
-jaime
-jaime’s character development 
-sandor clegane
-varys
-euron
-qyburn
-the m…",05/14/2019,Sandor Clegane,Neu,0.0,0.0,05/14/2019 23:36:55,rt stormbornjedi character we lost tonight cersei jaime jaime character development sandor clegane varys euron qyburn the
I don’t think I’ll love any characters as much as I love the hound &amp; Tyrion! They have my whole heart 💖,05/14/2019,Sandor Clegane,Pos,0.44166666666666665,0.5333333333333333,05/14/2019 23:36:51,i don think ll love any character a much a love the hound amp tyrion they have my whole heart
"A revelation: Dany delivered a post-match beat-down to her opponent who tapped out. They rang the bell, she held up… https://t.co/0Dmu8UID7U",05/14/2019,Sandor Clegane,Neu,0.0,0.0,05/14/2019 23:36:51,a revelation dany delivered post match beat down to her opponent who tapped out they rang the bell she held up http co 0dmu8uid7u
"RT @IamIamerna: We SALUTE to a legend, who fulfilled his life's mission to the very end,
SANDOR FUCKING CLEGANE, FIRST OF HIS NAME, FATHER…",05/14/2019,Sandor Clegane,Neg,-0.04999999999999999,0.4777777777777778,05/14/2019 23:36:51,rt iamiamerna we salute to legend who fulfilled his life mission to the very end sandor fucking clegane first of his name father
RT @ShubhraDalakoti: Cersei walking past The Hound and The Mountain #GameofThrones https://t.co/CAyCnBuUcT,05/14/2019,Sandor Clegane,Neg,-0.25,0.25,05/14/2019 23:36:45,rt shubhradalakoti cersei walking past the hound and the mountain gameofthrones http co caycnbuuct
"RT @PatriotCheese: Cersi walking pass the Mountain and the Hound like
#GameofThrones https://t.co/mKZtlBKdHb",05/14/2019,Sandor Clegane,Neu,0.0,0.0,05/14/2019 23:36:43,rt patriotcheese cersi walking pas the mountain and the hound like gameofthrones http co mkztlbkdhb
"RT @thronesfacts: RIP to a legend #Clegane 

#GameofThrones https://t.co/f4hkEnzfew",05/14/2019,Sandor Clegane,Neu,0.0,0.0,05/14/2019 23:36:37,rt thronesfacts rip to legend clegane gameofthrones http co f4hkenzfew
RT @gab_mallari: #GameOfThrones me when the Mountain put his fingers on Sandor Clegane’s eyes https://t.co/KTGqBXhxuA,05/14/2019,Sandor Clegane,Neu,0.0,0.0,05/14/2019 23:36:34,rt gab_mallari gameofthrones me when the mountain put his finger on sandor clegane eye http co ktgqbxhxua
"RT @rvbiari: the hound: 😡
the mountain: 👿 
cersei: https://t.co/zJWBuYVo5V",05/14/2019,Sandor Clegane,Neu,0.0,0.0,05/14/2019 23:36:34,rt rvbiari the hound the mountain cersei http co zjwbuyvo5v
"RT @LordSnow: ""Sandor, thank you.""

RIP Sandor Clegane, best known as The Hound 🐶 #GameOfThrones https://t.co/5wEVG0bvGe",05/14/2019,Sandor Clegane,Pos,1.0,0.3,05/14/2019 23:36:31,rt lordsnow sandor thank you rip sandor clegane best known a the hound gameofthrones http co 5wevg0bvge
"RT @LordSnow: ""Sandor, thank you.""

RIP Sandor Clegane, best known as The Hound 🐶 #GameOfThrones https://t.co/5wEVG0bvGe",05/14/2019,Sandor Clegane,Pos,1.0,0.3,05/14/2019 23:36:30,rt lordsnow sandor thank you rip sandor clegane best known a the hound gameofthrones http co 5wevg0bvge
"RT @rvbiari: the hound: 😡
the mountain: 👿 
cersei: https://t.co/zJWBuYVo5V",05/14/2019,Sandor Clegane,Neu,0.0,0.0,05/14/2019 23:36:29,rt rvbiari the hound the mountain cersei http co zjwbuyvo5v
"RT @rvbiari: the hound: 😡
the mountain: 👿 
cersei: https://t.co/zJWBuYVo5V",05/14/2019,Sandor Clegane,Neu,0.0,0.0,05/14/2019 23:36:26,rt rvbiari the hound the mountain cersei http co zjwbuyvo5v
"The only ending I want: Arya knifes Daenerys looks right into the camera and tells Twitter, "" Fuck yo queen."" - fad… https://t.co/fQ0XLioLH3",05/14/2019,Sandor Clegane,Neg,-0.038095238095238106,0.7119047619047619,05/14/2019 23:36:24,the only ending want arya knife daenerys look right into the camera and tell twitter fuck yo queen fad http co fq0xliolh3
RT @ShubhraDalakoti: Cersei walking past The Hound and The Mountain #GameofThrones https://t.co/CAyCnBuUcT,05/14/2019,Sandor Clegane,Neg,-0.25,0.25,05/14/2019 23:36:22,rt shubhradalakoti cersei walking past the hound and the mountain gameofthrones http co caycnbuuct
RT @Phanny_Pack08: Cersei walking between The Hound and The Mountain #GameofThrones https://t.co/iv7syu1H5V,05/14/2019,Sandor Clegane,Neu,0.0,0.0,05/14/2019 23:36:14,rt phanny_pack08 cersei walking between the hound and the mountain gameofthrones http co iv7syu1h5v
"RT @IamIamerna: We SALUTE to a legend, who fulfilled his life's mission to the very end,
SANDOR FUCKING CLEGANE, FIRST OF HIS NAME, FATHER…",05/14/2019,Sandor Clegane,Neg,-0.04999999999999999,0.4777777777777778,05/14/2019 23:36:10,rt iamiamerna we salute to legend who fulfilled his life mission to the very end sandor fucking clegane first of his name father
"RT @rvbiari: the hound: 😡
the mountain: 👿 
cersei: https://t.co/zJWBuYVo5V",05/14/2019,Sandor Clegane,Neu,0.0,0.0,05/14/2019 23:36:09,rt rvbiari the hound the mountain cersei http co zjwbuyvo5v
"RT @LordSnow: ""Sandor, thank you.""

RIP Sandor Clegane, best known as The Hound 🐶 #GameOfThrones https://t.co/5wEVG0bvGe",05/14/2019,Sandor Clegane,Pos,1.0,0.3,05/14/2019 23:36:09,rt lordsnow sandor thank you rip sandor clegane best known a the hound gameofthrones http co 5wevg0bvge
"RT @PorDios12: @GameOfThrones Things you're not allowed to hate in GOT S8
1. Sandor Clegane
2. The Hound
3. The champion of Cleganebowl XVI…",05/14/2019,Sandor Clegane,Neg,-0.8,0.9,05/14/2019 23:36:08,rt pordios12 gameofthrones thing you re not allowed to hate in got s8 1 sandor clegane 2 the hound 3 the champion of cleganebowl xvi
"RT @IamIamerna: We SALUTE to a legend, who fulfilled his life's mission to the very end,
SANDOR FUCKING CLEGANE, FIRST OF HIS NAME, FATHER…",05/14/2019,Sandor Clegane,Neg,-0.04999999999999999,0.4777777777777778,05/14/2019 23:36:08,rt iamiamerna we salute to legend who fulfilled his life mission to the very end sandor fucking clegane first of his name father
The Hound also didn’t spend multiple seasons fighting the frankenmountain and figuring out what his ONLY weakness w… https://t.co/tLyoa3dhBd,05/14/2019,Sandor Clegane,Neu,0.0,0.5,05/14/2019 23:36:03,the hound also didn spend multiple season fighting the frankenmountain and figuring out what his only weakness http co tlyoa3dhbd
"RT @IamIamerna: We SALUTE to a legend, who fulfilled his life's mission to the very end,
SANDOR FUCKING CLEGANE, FIRST OF HIS NAME, FATHER…",05/14/2019,Sandor Clegane,Neg,-0.04999999999999999,0.4777777777777778,05/14/2019 23:35:57,rt iamiamerna we salute to legend who fulfilled his life mission to the very end sandor fucking clegane first of his name father
"RT @IamIamerna: We SALUTE to a legend, who fulfilled his life's mission to the very end,
SANDOR FUCKING CLEGANE, FIRST OF HIS NAME, FATHER…",05/14/2019,Sandor Clegane,Neg,-0.04999999999999999,0.4777777777777778,05/14/2019 23:35:56,rt iamiamerna we salute to legend who fulfilled his life mission to the very end sandor fucking clegane first of his name father
RT @ShubhraDalakoti: Cersei walking past The Hound and The Mountain #GameofThrones https://t.co/CAyCnBuUcT,05/14/2019,Sandor Clegane,Neg,-0.25,0.25,05/14/2019 23:35:49,rt shubhradalakoti cersei walking past the hound and the mountain gameofthrones http co caycnbuuct
"RT @IamIamerna: We SALUTE to a legend, who fulfilled his life's mission to the very end,
SANDOR FUCKING CLEGANE, FIRST OF HIS NAME, FATHER…",05/14/2019,Sandor Clegane,Neg,-0.04999999999999999,0.4777777777777778,05/14/2019 23:35:48,rt iamiamerna we salute to legend who fulfilled his life mission to the very end sandor fucking clegane first of his name father
RT @baddiexbeyy: I still cannot believe Cersei tip toed by the hound and the mountain #GameofThrones https://t.co/ef1s7JtyBo,05/14/2019,Sandor Clegane,Neu,0.0,0.0,05/14/2019 23:35:42,rt baddiexbeyy still cannot believe cersei tip toed by the hound and the mountain gameofthrones http co ef1s7jtybo
RT @crazyrap34: When cersei passes by the hound😭😭😂😂😂😂 #GameofThrones https://t.co/0YYGez0m8G,05/14/2019,Sandor Clegane,Neu,0.0,0.0,05/14/2019 23:35:41,rt crazyrap34 when cersei pass by the hound gameofthrones http co 0yygez0m8g
"RT @LordSnow: ""Sandor, thank you.""

RIP Sandor Clegane, best known as The Hound 🐶 #GameOfThrones https://t.co/5wEVG0bvGe",05/14/2019,Sandor Clegane,Pos,1.0,0.3,05/14/2019 23:35:36,rt lordsnow sandor thank you rip sandor clegane best known a the hound gameofthrones http co 5wevg0bvge
RT @CreamySoda2: Cersei walking past the Mountain and the Hound like #GameOfThrones https://t.co/FfnoyKhzoz,05/14/2019,Sandor Clegane,Neg,-0.25,0.25,05/14/2019 23:35:34,rt creamysoda2 cersei walking past the mountain and the hound like gameofthrones http co ffnoykhzoz
"RT @IamIamerna: We SALUTE to a legend, who fulfilled his life's mission to the very end,
SANDOR FUCKING CLEGANE, FIRST OF HIS NAME, FATHER…",05/14/2019,Sandor Clegane,Neg,-0.04999999999999999,0.4777777777777778,05/14/2019 23:35:33,rt iamiamerna we salute to legend who fulfilled his life mission to the very end sandor fucking clegane first of his name father
"RT @IamIamerna: We SALUTE to a legend, who fulfilled his life's mission to the very end,
SANDOR FUCKING CLEGANE, FIRST OF HIS NAME, FATHER…",05/14/2019,Sandor Clegane,Neg,-0.04999999999999999,0.4777777777777778,05/14/2019 23:35:26,rt iamiamerna we salute to legend who fulfilled his life mission to the very end sandor fucking clegane first of his name father
"RT @AskThePankazzzz: I was extremely disappointed when Cersei walked past the Clegane brothers &amp; they didn't play ""sarki jo cersei wo degre…",05/14/2019,Sandor Clegane,Neg,-0.5,0.5,05/14/2019 23:35:24,rt askthepankazzzz wa extremely disappointed when cersei walked past the clegane brother amp they didn play sarki jo cersei wo degre
"RT @IamIamerna: We SALUTE to a legend, who fulfilled his life's mission to the very end,
SANDOR FUCKING CLEGANE, FIRST OF HIS NAME, FATHER…",05/14/2019,Sandor Clegane,Neg,-0.04999999999999999,0.4777777777777778,05/14/2019 23:35:20,rt iamiamerna we salute to legend who fulfilled his life mission to the very end sandor fucking clegane first of his name father
"RT @ashuranjananand: The hound

Faced his biggest fear: His brother and Fire

And died, A hero.. 
Rest in peace Sandor 💐 
#GameOfThrones #G…",05/14/2019,Sandor Clegane,Neu,0.0,0.0,05/14/2019 23:35:16,rt ashuranjananand the hound faced his biggest fear his brother and fire and died hero rest in peace sandor gameofthrones
"RT @Shots_22: When you realize the poetic justice wherein The Hound takes The Mountain into the Fire to end it all.
#CleganeBowl #GameofThr…",05/14/2019,Sandor Clegane,Pos,0.375,0.75,05/14/2019 23:35:09,rt shots_22 when you realize the poetic justice wherein the hound take the mountain into the fire to end it all cleganebowl gameofthr
I'm not cryi... ok I'm crying. Sandor Clegane was one of the best. He gave a shit about people gettin what they des… https://t.co/aG7J6ANO1s,05/14/2019,Sandor Clegane,Pos,0.275,0.55,05/14/2019 23:34:39,i not cryi ok m cry sandor clegane wa one of the best he gave shit about people gettin what they de http co ag7j6ano1s
RT @sarah_hartman22: Cersei said “I’m just gonna....I’m     gon—sorry just gonna squeeeze past here real quick thaaaank you” to the Hound &amp;…,05/14/2019,Sandor Clegane,Pos,0.125,0.5,05/14/2019 23:34:39,rt sarah_hartman22 cersei said m just gonna m gon sorry just gonna squeeeze past here real quick thaaaank you to the hound amp
RT @bernthaI: sandor clegane is dead for nothing and bronn is going to get a castle life is a fucking nightmare,05/14/2019,Sandor Clegane,Neg,-0.4,0.6000000000000001,05/14/2019 23:34:38,rt bernthai sandor clegane is dead for nothing and bronn is going to get castle life is fucking nightmare
